event_code,version_id,message_type,seq_no,seg_code,groupname,modification,repetitional,optional,status
S08,3,SRR,52,{,,O,FALSE,FALSE,
S08,3,SRR,53,AIL,,O,FALSE,FALSE,
S08,3,SRR,56,NTE,,O,TRUE,TRUE,
S08,3,SRR,59,},,O,FALSE,FALSE,
S08,3,SRR,60,],,O,FALSE,FALSE,
S08,3,SRR,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S08,3,SRR,62,{,,O,FALSE,FALSE,
S08,3,SRR,63,AIP,,O,FALSE,FALSE,
S08,3,SRR,66,NTE,,O,TRUE,TRUE,
S08,3,SRR,69,},,O,FALSE,FALSE,
S08,3,SRR,70,],,O,FALSE,FALSE,
S08,3,SRR,71,},,O,FALSE,FALSE,
S08,3,SRR,72,],,O,FALSE,FALSE,
S09,3,SRM,1,MSH,,O,FALSE,FALSE,
S09,3,SRM,2,ARQ,,O,FALSE,FALSE,
S09,3,SRM,4,APR,,O,FALSE,TRUE,
S09,3,SRM,8,NTE,,O,TRUE,TRUE,
S09,3,SRM,11,[,PATIENT,O,FALSE,FALSE,
S09,3,SRM,12,{,,O,FALSE,FALSE,
S09,3,SRM,13,PID,,O,FALSE,FALSE,
S09,3,SRM,15,PV1,,O,FALSE,TRUE,
S09,3,SRM,18,PV2,,O,FALSE,TRUE,
S09,3,SRM,22,OBX,,O,TRUE,TRUE,
S09,3,SRM,27,DG1,,O,TRUE,TRUE,
S09,3,SRM,30,},,O,FALSE,FALSE,
S09,3,SRM,31,],,O,FALSE,FALSE,
S09,3,SRM,32,{,RESOURCES,O,FALSE,FALSE,
S09,3,SRM,33,RGS,,O,FALSE,FALSE,
S09,3,SRM,34,[,SERVICE,O,FALSE,FALSE,
S09,3,SRM,35,{,,O,FALSE,FALSE,
S09,3,SRM,36,AIS,,O,FALSE,FALSE,
S09,3,SRM,38,APR,,O,FALSE,TRUE,
S09,3,SRM,42,NTE,,O,TRUE,TRUE,
S09,3,SRM,45,},,O,FALSE,FALSE,
S09,3,SRM,46,],,O,FALSE,FALSE,
S09,3,SRM,47,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S09,3,SRM,48,{,,O,FALSE,FALSE,
S09,3,SRM,49,AIG,,O,FALSE,FALSE,
S09,3,SRM,51,APR,,O,FALSE,TRUE,
S09,3,SRM,55,NTE,,O,TRUE,TRUE,
S09,3,SRM,58,},,O,FALSE,FALSE,
S09,3,SRM,59,],,O,FALSE,FALSE,
S09,3,SRM,60,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S09,3,SRM,61,{,,O,FALSE,FALSE,
S09,3,SRM,62,AIL,,O,FALSE,FALSE,
S09,3,SRM,64,APR,,O,FALSE,TRUE,
S09,3,SRM,68,NTE,,O,TRUE,TRUE,
S09,3,SRM,71,},,O,FALSE,FALSE,
S09,3,SRM,72,],,O,FALSE,FALSE,
S09,3,SRM,73,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S09,3,SRM,74,{,,O,FALSE,FALSE,
S09,3,SRM,75,AIP,,O,FALSE,FALSE,
S09,3,SRM,77,APR,,O,FALSE,TRUE,
S09,3,SRM,81,NTE,,O,TRUE,TRUE,
S09,3,SRM,84,},,O,FALSE,FALSE,
S09,3,SRM,85,],,O,FALSE,FALSE,
S09,3,SRM,86,},,O,FALSE,FALSE,
S09,3,SRR,1,MSH,,O,FALSE,FALSE,
S09,3,SRR,2,MSA,,O,FALSE,FALSE,
S09,3,SRR,4,ERR,,O,FALSE,TRUE,
S09,3,SRR,6,[,SCHEDULE,O,FALSE,FALSE,
S09,3,SRR,7,SCH,,O,FALSE,FALSE,
S09,3,SRR,10,NTE,,O,TRUE,TRUE,
S09,3,SRR,13,[,PATIENT,O,FALSE,FALSE,
S09,3,SRR,14,{,,O,FALSE,FALSE,
S09,3,SRR,15,PID,,O,FALSE,FALSE,
S09,3,SRR,17,PV1,,O,FALSE,TRUE,
S09,3,SRR,20,PV2,,O,FALSE,TRUE,
S09,3,SRR,24,DG1,,O,TRUE,TRUE,
S09,3,SRR,27,},,O,FALSE,FALSE,
S09,3,SRR,28,],,O,FALSE,FALSE,
S09,3,SRR,29,{,RESOURCES,O,FALSE,FALSE,
S09,3,SRR,30,RGS,,O,FALSE,FALSE,
S09,3,SRR,31,[,SERVICE,O,FALSE,FALSE,
S09,3,SRR,32,{,,O,FALSE,FALSE,
S09,3,SRR,33,AIS,,O,FALSE,FALSE,
S09,3,SRR,36,NTE,,O,TRUE,TRUE,
S09,3,SRR,39,},,O,FALSE,FALSE,
S09,3,SRR,40,],,O,FALSE,FALSE,
S09,3,SRR,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S09,3,SRR,42,{,,O,FALSE,FALSE,
S09,3,SRR,43,AIG,,O,FALSE,FALSE,
S09,3,SRR,46,NTE,,O,TRUE,TRUE,
S09,3,SRR,49,},,O,FALSE,FALSE,
S09,3,SRR,50,],,O,FALSE,FALSE,
S09,3,SRR,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S09,3,SRR,52,{,,O,FALSE,FALSE,
S09,3,SRR,53,AIL,,O,FALSE,FALSE,
S09,3,SRR,56,NTE,,O,TRUE,TRUE,
S09,3,SRR,59,},,O,FALSE,FALSE,
S09,3,SRR,60,],,O,FALSE,FALSE,
S09,3,SRR,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S09,3,SRR,62,{,,O,FALSE,FALSE,
S09,3,SRR,63,AIP,,O,FALSE,FALSE,
S09,3,SRR,66,NTE,,O,TRUE,TRUE,
S09,3,SRR,69,},,O,FALSE,FALSE,
S09,3,SRR,70,],,O,FALSE,FALSE,
S09,3,SRR,71,},,O,FALSE,FALSE,
S09,3,SRR,72,],,O,FALSE,FALSE,
S10,3,SRM,1,MSH,,O,FALSE,FALSE,
S10,3,SRM,2,ARQ,,O,FALSE,FALSE,
S10,3,SRM,4,APR,,O,FALSE,TRUE,
S10,3,SRM,8,NTE,,O,TRUE,TRUE,
S10,3,SRM,11,[,PATIENT,O,FALSE,FALSE,
S10,3,SRM,12,{,,O,FALSE,FALSE,
S10,3,SRM,13,PID,,O,FALSE,FALSE,
S10,3,SRM,15,PV1,,O,FALSE,TRUE,
S10,3,SRM,18,PV2,,O,FALSE,TRUE,
S10,3,SRM,22,OBX,,O,TRUE,TRUE,
S10,3,SRM,27,DG1,,O,TRUE,TRUE,
S10,3,SRM,30,},,O,FALSE,FALSE,
S10,3,SRM,31,],,O,FALSE,FALSE,
S10,3,SRM,32,{,RESOURCES,O,FALSE,FALSE,
S10,3,SRM,33,RGS,,O,FALSE,FALSE,
S10,3,SRM,34,[,SERVICE,O,FALSE,FALSE,
S10,3,SRM,35,{,,O,FALSE,FALSE,
S10,3,SRM,36,AIS,,O,FALSE,FALSE,
S10,3,SRM,38,APR,,O,FALSE,TRUE,
S10,3,SRM,42,NTE,,O,TRUE,TRUE,
S10,3,SRM,45,},,O,FALSE,FALSE,
S10,3,SRM,46,],,O,FALSE,FALSE,
S10,3,SRM,47,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S10,3,SRM,48,{,,O,FALSE,FALSE,
S10,3,SRM,49,AIG,,O,FALSE,FALSE,
S10,3,SRM,51,APR,,O,FALSE,TRUE,
S10,3,SRM,55,NTE,,O,TRUE,TRUE,
S10,3,SRM,58,},,O,FALSE,FALSE,
S10,3,SRM,59,],,O,FALSE,FALSE,
S10,3,SRM,60,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S10,3,SRM,61,{,,O,FALSE,FALSE,
S10,3,SRM,62,AIL,,O,FALSE,FALSE,
S10,3,SRM,64,APR,,O,FALSE,TRUE,
S10,3,SRM,68,NTE,,O,TRUE,TRUE,
S10,3,SRM,71,},,O,FALSE,FALSE,
S10,3,SRM,72,],,O,FALSE,FALSE,
S10,3,SRM,73,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S10,3,SRM,74,{,,O,FALSE,FALSE,
S10,3,SRM,75,AIP,,O,FALSE,FALSE,
S10,3,SRM,77,APR,,O,FALSE,TRUE,
S10,3,SRM,81,NTE,,O,TRUE,TRUE,
S10,3,SRM,84,},,O,FALSE,FALSE,
S10,3,SRM,85,],,O,FALSE,FALSE,
S10,3,SRM,86,},,O,FALSE,FALSE,
S10,3,SRR,1,MSH,,O,FALSE,FALSE,
S10,3,SRR,2,MSA,,O,FALSE,FALSE,
S10,3,SRR,4,ERR,,O,FALSE,TRUE,
S10,3,SRR,6,[,SCHEDULE,O,FALSE,FALSE,
S10,3,SRR,7,SCH,,O,FALSE,FALSE,
S10,3,SRR,10,NTE,,O,TRUE,TRUE,
S10,3,SRR,13,[,PATIENT,O,FALSE,FALSE,
S10,3,SRR,14,{,,O,FALSE,FALSE,
S10,3,SRR,15,PID,,O,FALSE,FALSE,
S10,3,SRR,17,PV1,,O,FALSE,TRUE,
S10,3,SRR,20,PV2,,O,FALSE,TRUE,
S10,3,SRR,24,DG1,,O,TRUE,TRUE,
S10,3,SRR,27,},,O,FALSE,FALSE,
S10,3,SRR,28,],,O,FALSE,FALSE,
S10,3,SRR,29,{,RESOURCES,O,FALSE,FALSE,
S10,3,SRR,30,RGS,,O,FALSE,FALSE,
S10,3,SRR,31,[,SERVICE,O,FALSE,FALSE,
S10,3,SRR,32,{,,O,FALSE,FALSE,
S10,3,SRR,33,AIS,,O,FALSE,FALSE,
S10,3,SRR,36,NTE,,O,TRUE,TRUE,
S10,3,SRR,39,},,O,FALSE,FALSE,
S10,3,SRR,40,],,O,FALSE,FALSE,
S10,3,SRR,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S10,3,SRR,42,{,,O,FALSE,FALSE,
S10,3,SRR,43,AIG,,O,FALSE,FALSE,
S10,3,SRR,46,NTE,,O,TRUE,TRUE,
S10,3,SRR,49,},,O,FALSE,FALSE,
S10,3,SRR,50,],,O,FALSE,FALSE,
S10,3,SRR,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S10,3,SRR,52,{,,O,FALSE,FALSE,
S10,3,SRR,53,AIL,,O,FALSE,FALSE,
S10,3,SRR,56,NTE,,O,TRUE,TRUE,
S10,3,SRR,59,},,O,FALSE,FALSE,
S10,3,SRR,60,],,O,FALSE,FALSE,
S10,3,SRR,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S10,3,SRR,62,{,,O,FALSE,FALSE,
S10,3,SRR,63,AIP,,O,FALSE,FALSE,
S10,3,SRR,66,NTE,,O,TRUE,TRUE,
S10,3,SRR,69,},,O,FALSE,FALSE,
S10,3,SRR,70,],,O,FALSE,FALSE,
S10,3,SRR,71,},,O,FALSE,FALSE,
S10,3,SRR,72,],,O,FALSE,FALSE,
S11,3,SRM,1,MSH,,O,FALSE,FALSE,
S11,3,SRM,2,ARQ,,O,FALSE,FALSE,
S11,3,SRM,4,APR,,O,FALSE,TRUE,
S11,3,SRM,8,NTE,,O,TRUE,TRUE,
S11,3,SRM,11,[,PATIENT,O,FALSE,FALSE,
S11,3,SRM,12,{,,O,FALSE,FALSE,
S11,3,SRM,13,PID,,O,FALSE,FALSE,
S11,3,SRM,15,PV1,,O,FALSE,TRUE,
S11,3,SRM,18,PV2,,O,FALSE,TRUE,
S11,3,SRM,22,OBX,,O,TRUE,TRUE,
S11,3,SRM,27,DG1,,O,TRUE,TRUE,
S11,3,SRM,30,},,O,FALSE,FALSE,
S11,3,SRM,31,],,O,FALSE,FALSE,
S11,3,SRM,32,{,RESOURCES,O,FALSE,FALSE,
S11,3,SRM,33,RGS,,O,FALSE,FALSE,
S11,3,SRM,34,[,SERVICE,O,FALSE,FALSE,
S11,3,SRM,35,{,,O,FALSE,FALSE,
S11,3,SRM,36,AIS,,O,FALSE,FALSE,
S11,3,SRM,38,APR,,O,FALSE,TRUE,
S11,3,SRM,42,NTE,,O,TRUE,TRUE,
S11,3,SRM,45,},,O,FALSE,FALSE,
S11,3,SRM,46,],,O,FALSE,FALSE,
S11,3,SRM,47,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S11,3,SRM,48,{,,O,FALSE,FALSE,
S11,3,SRM,49,AIG,,O,FALSE,FALSE,
S11,3,SRM,51,APR,,O,FALSE,TRUE,
S11,3,SRM,55,NTE,,O,TRUE,TRUE,
S11,3,SRM,58,},,O,FALSE,FALSE,
S11,3,SRM,59,],,O,FALSE,FALSE,
S11,3,SRM,60,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S11,3,SRM,61,{,,O,FALSE,FALSE,
S11,3,SRM,62,AIL,,O,FALSE,FALSE,
S11,3,SRM,64,APR,,O,FALSE,TRUE,
S11,3,SRM,68,NTE,,O,TRUE,TRUE,
S11,3,SRM,71,},,O,FALSE,FALSE,
S11,3,SRM,72,],,O,FALSE,FALSE,
S11,3,SRM,73,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S11,3,SRM,74,{,,O,FALSE,FALSE,
S11,3,SRM,75,AIP,,O,FALSE,FALSE,
S11,3,SRM,77,APR,,O,FALSE,TRUE,
S11,3,SRM,81,NTE,,O,TRUE,TRUE,
S11,3,SRM,84,},,O,FALSE,FALSE,
S11,3,SRM,85,],,O,FALSE,FALSE,
S11,3,SRM,86,},,O,FALSE,FALSE,
S11,3,SRR,1,MSH,,O,FALSE,FALSE,
S11,3,SRR,2,MSA,,O,FALSE,FALSE,
S11,3,SRR,4,ERR,,O,FALSE,TRUE,
S11,3,SRR,6,[,SCHEDULE,O,FALSE,FALSE,
S11,3,SRR,7,SCH,,O,FALSE,FALSE,
S11,3,SRR,10,NTE,,O,TRUE,TRUE,
S11,3,SRR,13,[,PATIENT,O,FALSE,FALSE,
S11,3,SRR,14,{,,O,FALSE,FALSE,
S11,3,SRR,15,PID,,O,FALSE,FALSE,
S11,3,SRR,17,PV1,,O,FALSE,TRUE,
S11,3,SRR,20,PV2,,O,FALSE,TRUE,
S11,3,SRR,24,DG1,,O,TRUE,TRUE,
S11,3,SRR,27,},,O,FALSE,FALSE,
S11,3,SRR,28,],,O,FALSE,FALSE,
S11,3,SRR,29,{,RESOURCES,O,FALSE,FALSE,
S11,3,SRR,30,RGS,,O,FALSE,FALSE,
S11,3,SRR,31,[,SERVICE,O,FALSE,FALSE,
S11,3,SRR,32,{,,O,FALSE,FALSE,
S11,3,SRR,33,AIS,,O,FALSE,FALSE,
S11,3,SRR,36,NTE,,O,TRUE,TRUE,
S11,3,SRR,39,},,O,FALSE,FALSE,
S11,3,SRR,40,],,O,FALSE,FALSE,
S11,3,SRR,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S11,3,SRR,42,{,,O,FALSE,FALSE,
S11,3,SRR,43,AIG,,O,FALSE,FALSE,
S11,3,SRR,46,NTE,,O,TRUE,TRUE,
S11,3,SRR,49,},,O,FALSE,FALSE,
S11,3,SRR,50,],,O,FALSE,FALSE,
S11,3,SRR,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S11,3,SRR,52,{,,O,FALSE,FALSE,
S11,3,SRR,53,AIL,,O,FALSE,FALSE,
S11,3,SRR,56,NTE,,O,TRUE,TRUE,
S11,3,SRR,59,},,O,FALSE,FALSE,
S11,3,SRR,60,],,O,FALSE,FALSE,
S11,3,SRR,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S11,3,SRR,62,{,,O,FALSE,FALSE,
S11,3,SRR,63,AIP,,O,FALSE,FALSE,
S11,3,SRR,66,NTE,,O,TRUE,TRUE,
S11,3,SRR,69,},,O,FALSE,FALSE,
S11,3,SRR,70,],,O,FALSE,FALSE,
S11,3,SRR,71,},,O,FALSE,FALSE,
S11,3,SRR,72,],,O,FALSE,FALSE,
S12,3,ACK,1,MSH,,O,FALSE,FALSE,
S12,3,ACK,2,MSA,,O,FALSE,FALSE,
S12,3,ACK,4,ERR,,O,FALSE,TRUE,
S12,3,SIU,1,MSH,,O,FALSE,FALSE,
S12,3,SIU,2,SCH,,O,FALSE,FALSE,
S12,3,SIU,5,NTE,,O,TRUE,TRUE,
S12,3,SIU,8,[,PATIENT,O,FALSE,FALSE,
S12,3,SIU,9,{,,O,FALSE,FALSE,
S12,3,SIU,10,PID,,O,FALSE,FALSE,
S12,3,SIU,12,PV1,,O,FALSE,TRUE,
S12,3,SIU,15,PV2,,O,FALSE,TRUE,
S12,3,SIU,19,OBX,,O,TRUE,TRUE,
S12,3,SIU,24,DG1,,O,TRUE,TRUE,
S12,3,SIU,27,},,O,FALSE,FALSE,
S12,3,SIU,28,],,O,FALSE,FALSE,
S12,3,SIU,29,{,RESOURCES,O,FALSE,FALSE,
S12,3,SIU,30,RGS,,O,FALSE,FALSE,
S12,3,SIU,31,[,SERVICE,O,FALSE,FALSE,
S12,3,SIU,32,{,,O,FALSE,FALSE,
S12,3,SIU,33,AIS,,O,FALSE,FALSE,
S12,3,SIU,36,NTE,,O,TRUE,TRUE,
S12,3,SIU,39,},,O,FALSE,FALSE,
S12,3,SIU,40,],,O,FALSE,FALSE,
S12,3,SIU,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S12,3,SIU,42,{,,O,FALSE,FALSE,
S12,3,SIU,43,AIG,,O,FALSE,FALSE,
S12,3,SIU,46,NTE,,O,TRUE,TRUE,
S12,3,SIU,49,},,O,FALSE,FALSE,
S12,3,SIU,50,],,O,FALSE,FALSE,
S12,3,SIU,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S12,3,SIU,52,{,,O,FALSE,FALSE,
S12,3,SIU,53,AIL,,O,FALSE,FALSE,
S12,3,SIU,56,NTE,,O,TRUE,TRUE,
S12,3,SIU,59,},,O,FALSE,FALSE,
S12,3,SIU,60,],,O,FALSE,FALSE,
S12,3,SIU,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S12,3,SIU,62,{,,O,FALSE,FALSE,
S12,3,SIU,63,AIP,,O,FALSE,FALSE,
S12,3,SIU,66,NTE,,O,TRUE,TRUE,
S12,3,SIU,69,},,O,FALSE,FALSE,
S12,3,SIU,70,],,O,FALSE,FALSE,
S12,3,SIU,71,},,O,FALSE,FALSE,
S13,3,ACK,1,MSH,,O,FALSE,FALSE,
S13,3,ACK,2,MSA,,O,FALSE,FALSE,
S13,3,ACK,4,ERR,,O,FALSE,TRUE,
S13,3,SIU,1,MSH,,O,FALSE,FALSE,
S13,3,SIU,2,SCH,,O,FALSE,FALSE,
S13,3,SIU,5,NTE,,O,TRUE,TRUE,
S13,3,SIU,8,[,PATIENT,O,FALSE,FALSE,
S13,3,SIU,9,{,,O,FALSE,FALSE,
S13,3,SIU,10,PID,,O,FALSE,FALSE,
S13,3,SIU,12,PV1,,O,FALSE,TRUE,
S13,3,SIU,15,PV2,,O,FALSE,TRUE,
S13,3,SIU,19,OBX,,O,TRUE,TRUE,
S13,3,SIU,24,DG1,,O,TRUE,TRUE,
S13,3,SIU,27,},,O,FALSE,FALSE,
S13,3,SIU,28,],,O,FALSE,FALSE,
S13,3,SIU,29,{,RESOURCES,O,FALSE,FALSE,
S13,3,SIU,30,RGS,,O,FALSE,FALSE,
S13,3,SIU,31,[,SERVICE,O,FALSE,FALSE,
S13,3,SIU,32,{,,O,FALSE,FALSE,
S13,3,SIU,33,AIS,,O,FALSE,FALSE,
S13,3,SIU,36,NTE,,O,TRUE,TRUE,
S13,3,SIU,39,},,O,FALSE,FALSE,
S13,3,SIU,40,],,O,FALSE,FALSE,
S13,3,SIU,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S13,3,SIU,42,{,,O,FALSE,FALSE,
S13,3,SIU,43,AIG,,O,FALSE,FALSE,
S13,3,SIU,46,NTE,,O,TRUE,TRUE,
S13,3,SIU,49,},,O,FALSE,FALSE,
S13,3,SIU,50,],,O,FALSE,FALSE,
S13,3,SIU,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S13,3,SIU,52,{,,O,FALSE,FALSE,
S13,3,SIU,53,AIL,,O,FALSE,FALSE,
S13,3,SIU,56,NTE,,O,TRUE,TRUE,
S13,3,SIU,59,},,O,FALSE,FALSE,
S13,3,SIU,60,],,O,FALSE,FALSE,
S13,3,SIU,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S13,3,SIU,62,{,,O,FALSE,FALSE,
S13,3,SIU,63,AIP,,O,FALSE,FALSE,
S13,3,SIU,66,NTE,,O,TRUE,TRUE,
S13,3,SIU,69,},,O,FALSE,FALSE,
S13,3,SIU,70,],,O,FALSE,FALSE,
S13,3,SIU,71,},,O,FALSE,FALSE,
S14,3,ACK,1,MSH,,O,FALSE,FALSE,
S14,3,ACK,2,MSA,,O,FALSE,FALSE,
S14,3,ACK,4,ERR,,O,FALSE,TRUE,
S14,3,SIU,1,MSH,,O,FALSE,FALSE,
S14,3,SIU,2,SCH,,O,FALSE,FALSE,
S14,3,SIU,5,NTE,,O,TRUE,TRUE,
S14,3,SIU,8,[,PATIENT,O,FALSE,FALSE,
S14,3,SIU,9,{,,O,FALSE,FALSE,
S14,3,SIU,10,PID,,O,FALSE,FALSE,
S14,3,SIU,12,PV1,,O,FALSE,TRUE,
S14,3,SIU,15,PV2,,O,FALSE,TRUE,
S14,3,SIU,19,OBX,,O,TRUE,TRUE,
S14,3,SIU,24,DG1,,O,TRUE,TRUE,
S14,3,SIU,27,},,O,FALSE,FALSE,
S14,3,SIU,28,],,O,FALSE,FALSE,
S14,3,SIU,29,{,RESOURCES,O,FALSE,FALSE,
S14,3,SIU,30,RGS,,O,FALSE,FALSE,
S14,3,SIU,31,[,SERVICE,O,FALSE,FALSE,
S14,3,SIU,32,{,,O,FALSE,FALSE,
S14,3,SIU,33,AIS,,O,FALSE,FALSE,
S14,3,SIU,36,NTE,,O,TRUE,TRUE,
S14,3,SIU,39,},,O,FALSE,FALSE,
S14,3,SIU,40,],,O,FALSE,FALSE,
S14,3,SIU,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S14,3,SIU,42,{,,O,FALSE,FALSE,
S14,3,SIU,43,AIG,,O,FALSE,FALSE,
S14,3,SIU,46,NTE,,O,TRUE,TRUE,
S14,3,SIU,49,},,O,FALSE,FALSE,
S14,3,SIU,50,],,O,FALSE,FALSE,
S14,3,SIU,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S14,3,SIU,52,{,,O,FALSE,FALSE,
S14,3,SIU,53,AIL,,O,FALSE,FALSE,
S14,3,SIU,56,NTE,,O,TRUE,TRUE,
S14,3,SIU,59,},,O,FALSE,FALSE,
S14,3,SIU,60,],,O,FALSE,FALSE,
S14,3,SIU,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S14,3,SIU,62,{,,O,FALSE,FALSE,
S14,3,SIU,63,AIP,,O,FALSE,FALSE,
S14,3,SIU,66,NTE,,O,TRUE,TRUE,
S14,3,SIU,69,},,O,FALSE,FALSE,
S14,3,SIU,70,],,O,FALSE,FALSE,
S14,3,SIU,71,},,O,FALSE,FALSE,
S15,3,ACK,1,MSH,,O,FALSE,FALSE,
S15,3,ACK,2,MSA,,O,FALSE,FALSE,
S15,3,ACK,4,ERR,,O,FALSE,TRUE,
S15,3,SIU,1,MSH,,O,FALSE,FALSE,
S15,3,SIU,2,SCH,,O,FALSE,FALSE,
S15,3,SIU,5,NTE,,O,TRUE,TRUE,
S15,3,SIU,8,[,PATIENT,O,FALSE,FALSE,
S15,3,SIU,9,{,,O,FALSE,FALSE,
S15,3,SIU,10,PID,,O,FALSE,FALSE,
S15,3,SIU,12,PV1,,O,FALSE,TRUE,
S15,3,SIU,15,PV2,,O,FALSE,TRUE,
S15,3,SIU,19,OBX,,O,TRUE,TRUE,
S15,3,SIU,24,DG1,,O,TRUE,TRUE,
S15,3,SIU,27,},,O,FALSE,FALSE,
S15,3,SIU,28,],,O,FALSE,FALSE,
S15,3,SIU,29,{,RESOURCES,O,FALSE,FALSE,
S15,3,SIU,30,RGS,,O,FALSE,FALSE,
S15,3,SIU,31,[,SERVICE,O,FALSE,FALSE,
S15,3,SIU,32,{,,O,FALSE,FALSE,
S15,3,SIU,33,AIS,,O,FALSE,FALSE,
S15,3,SIU,36,NTE,,O,TRUE,TRUE,
S15,3,SIU,39,},,O,FALSE,FALSE,
S15,3,SIU,40,],,O,FALSE,FALSE,
S15,3,SIU,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S15,3,SIU,42,{,,O,FALSE,FALSE,
S15,3,SIU,43,AIG,,O,FALSE,FALSE,
S15,3,SIU,46,NTE,,O,TRUE,TRUE,
S15,3,SIU,49,},,O,FALSE,FALSE,
S15,3,SIU,50,],,O,FALSE,FALSE,
S15,3,SIU,51,[,LOCATION_RESOURCE,O,FALSE,FALSE,
S15,3,SIU,52,{,,O,FALSE,FALSE,
S15,3,SIU,53,AIL,,O,FALSE,FALSE,
S15,3,SIU,56,NTE,,O,TRUE,TRUE,
S15,3,SIU,59,},,O,FALSE,FALSE,
S15,3,SIU,60,],,O,FALSE,FALSE,
S15,3,SIU,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S15,3,SIU,62,{,,O,FALSE,FALSE,
S15,3,SIU,63,AIP,,O,FALSE,FALSE,
S15,3,SIU,66,NTE,,O,TRUE,TRUE,
S15,3,SIU,69,},,O,FALSE,FALSE,
S15,3,SIU,70,],,O,FALSE,FALSE,
S15,3,SIU,71,},,O,FALSE,FALSE,
S16,3,ACK,1,MSH,,O,FALSE,FALSE,
S16,3,ACK,2,MSA,,O,FALSE,FALSE,
S16,3,ACK,4,ERR,,O,FALSE,TRUE,
S16,3,SIU,1,MSH,,O,FALSE,FALSE,
S16,3,SIU,2,SCH,,O,FALSE,FALSE,
S16,3,SIU,5,NTE,,O,TRUE,TRUE,
S16,3,SIU,8,[,PATIENT,O,FALSE,FALSE,
S16,3,SIU,9,{,,O,FALSE,FALSE,
S16,3,SIU,10,PID,,O,FALSE,FALSE,
S16,3,SIU,12,PV1,,O,FALSE,TRUE,
S16,3,SIU,15,PV2,,O,FALSE,TRUE,
S16,3,SIU,19,OBX,,O,TRUE,TRUE,
S16,3,SIU,24,DG1,,O,TRUE,TRUE,
S16,3,SIU,27,},,O,FALSE,FALSE,
S16,3,SIU,28,],,O,FALSE,FALSE,
S16,3,SIU,29,{,RESOURCES,O,FALSE,FALSE,
S16,3,SIU,30,RGS,,O,FALSE,FALSE,
S16,3,SIU,31,[,SERVICE,O,FALSE,FALSE,
S16,3,SIU,32,{,,O,FALSE,FALSE,
S16,3,SIU,33,AIS,,O,FALSE,FALSE,
S16,3,SIU,36,NTE,,O,TRUE,TRUE,
S16,3,SIU,39,},,O,FALSE,FALSE,
S16,3,SIU,40,],,O,FALSE,FALSE,
S16,3,SIU,41,[,GENERAL_RESOURCE,O,FALSE,FALSE,
S16,3,SIU,42,{,,O,FALSE,FALSE,
S16,3,SIU,43,AIG,,O,FALSE,FALSE,
S16,3,SIU,46,NTE,,O,TRUE,TRUE,
S16,3,SIU,49,},,O,FALSE,FALSE,
S16,3,SIU,50,],,O,FALSE,FALSE,
S16,3,SIU,51,[,LOCATIONL_RESOURCE,O,FALSE,FALSE,
S16,3,SIU,52,{,,O,FALSE,FALSE,
S16,3,SIU,53,AIL,,O,FALSE,FALSE,
S16,3,SIU,56,NTE,,O,TRUE,TRUE,
S16,3,SIU,59,},,O,FALSE,FALSE,
S16,3,SIU,60,],,O,FALSE,FALSE,
S16,3,SIU,61,[,PERSONNEL_RESOURCE,O,FALSE,FALSE,
S16,3,SIU,62,{,,O,FALSE,FALSE,
S16,3,SIU,63,AIP,,O,FALSE,FALSE,
S16,3,SIU,66,NTE,,O,TRUE,TRUE,
S16,3,SIU,69,},,O,FALSE,FALSE,
S16,3,SIU,70,],,O,FALSE,FALSE,
S16,3,SIU,71,},,O,FALSE,FALSE,
S17,3,ACK,1,MSH,,O,FALSE,FALSE,
